Date,Actual_Return,HS_VaR_99,HS_ES_99,Param_VaR_99,Param_ES_99,MC_GARCH_VaR_99,MC_GARCH_ES_99
2021-02-17,-0.0006653846628564,-0.030657643098543453,-0.0526106704164382,-0.019013516499612606,-0.021835897899870556,-0.009924401540642362,-0.011250527301713392
2021-02-18,-0.0037848057942971,-0.030657643098543453,-0.0526106704164382,-0.019019103785527153,-0.021840648084441076,-0.008181037195514131,-0.00929905697309934
2021-02-19,-0.0015421257495071,-0.030657643098543453,-0.0526106704164382,-0.019024677435500507,-0.021846619004153082,-0.008990807521079728,-0.010043029829128384
2021-02-22,-0.0006561905282006,-0.030657643098543453,-0.0526106704164382,-0.019031136365687124,-0.02185318426982107,-0.00811765916797901,-0.009697198033894369
2021-02-23,0.0015193093740852,-0.030657643098543453,-0.0526106704164382,-0.019024371795660484,-0.02184605806604805,-0.00944862840126015,-0.010610028871847917
2021-02-24,0.0037692402797246,-0.030657643098543453,-0.0526106704164382,-0.019012747933389074,-0.021834044284771495,-0.008886295927462746,-0.011033188948222073
2021-02-25,-0.0163951912181056,-0.030657643098543453,-0.0526106704164382,-0.01900023186859863,-0.021821605533648602,-0.008764100577907307,-0.010150441621828526
2021-02-26,-0.0034365107234554,-0.030657643098543453,-0.0526106704164382,-0.019112583358951628,-0.02194536889455944,-0.015091043204437847,-0.018678282659072377
2021-03-01,0.0059960055601919,-0.030657643098543453,-0.0526106704164382,-0.019126346430215,-0.021959626245122675,-0.015506207933975783,-0.01904400348682616
2021-03-02,-0.0026381260178704,-0.030657643098543453,-0.0526106704164382,-0.01911696205028655,-0.021951274957085293,-0.01581300473689381,-0.017962151056544483
2021-03-03,-0.0064511723157212,-0.030657643098543453,-0.0526106704164382,-0.019113118375577942,-0.02194715607828672,-0.01366184942354697,-0.014779136801222916
2021-03-04,-0.0068688913815421,-0.030657643098543453,-0.0526106704164382,-0.01914055958764172,-0.02197645383663971,-0.015077047132822574,-0.016952826511983037
2021-03-05,0.0082793901707816,-0.030657643098543453,-0.0526106704164382,-0.019171977268551302,-0.022008780341555317,-0.01610339274872343,-0.018771696035933372
2021-03-08,-0.0071138474628136,-0.030657643098543453,-0.0526106704164382,-0.019177302597226886,-0.02201609213914686,-0.015826170007128854,-0.018184883298008055
2021-03-09,0.0108374122878725,-0.030657643098543453,-0.0526106704164382,-0.01921083560503915,-0.022051070813185816,-0.014034176289862735,-0.01535198826099575
2021-03-10,0.003955965997149,-0.030657643098543453,-0.0526106704164382,-0.0192142821566963,-0.02205878244566905,-0.015742749026978586,-0.018373648769153754
2021-03-11,0.006692865871618,-0.030657643098543453,-0.0526106704164382,-0.019213739354324286,-0.02205776564063471,-0.01443058454308835,-0.016760047888454494
2021-03-12,-0.0044453429384619,-0.030657643098543453,-0.0526106704164382,-0.01921462857297898,-0.022060211197422276,-0.015056560388556522,-0.018031432871691618
2021-03-15,0.0036906486487095,-0.030657643098543453,-0.0526106704164382,-0.01922914355768306,-0.022075628271094622,-0.013563558561204468,-0.015575384255957548
2021-03-16,-0.0010376071799362,-0.030657643098543453,-0.0526106704164382,-0.019229129543662692,-0.022075454255130324,-0.01434263949224597,-0.016377564958536973
2021-03-17,0.0005590619837415,-0.030657643098543453,-0.0526106704164382,-0.01923590120427178,-0.022081851242119102,-0.011881543627274753,-0.013390582967871592
2021-03-18,-0.0150915921481956,-0.030657643098543453,-0.0526106704164382,-0.019207893048181202,-0.022051871506017805,-0.010857673457660205,-0.012728284830986796
2021-03-19,0.0027234288814855,-0.030657643098543453,-0.0526106704164382,-0.019306668434368825,-0.022160130499808545,-0.0164247691681792,-0.01808612485979643
2021-03-22,0.0043430561678056,-0.030657643098543453,-0.0526106704164382,-0.019306808175551585,-0.022160220652316463,-0.01317214786393827,-0.01522981931196726
2021-03-23,-0.0061051205019419,-0.030657643098543453,-0.0526106704164382,-0.01929815460183804,-0.02215206937855252,-0.01254800473233168,-0.015421611128264272
2021-03-24,0.0003456323111887,-0.030657643098543453,-0.0526106704164382,-0.019323194533953487,-0.022178745827364458,-0.013384883408890743,-0.014125846252028632
2021-03-25,-0.0009732767348529,-0.030657643098543453,-0.0526106704164382,-0.019325902969940283,-0.022181302373132098,-0.012854861101156932,-0.014246466800483373
2021-03-26,0.0100767439730514,-0.030657643098543453,-0.0526106704164382,-0.019332281945686855,-0.02218741385028141,-0.013179439759447287,-0.01573369059038019
2021-03-29,-0.0040591996885886,-0.030657643098543453,-0.0526106704164382,-0.0193423226833727,-0.022201122801167723,-0.014627333851598584,-0.016041497691980683
2021-03-30,-0.003155788661331,-0.030657643098543453,-0.0526106704164382,-0.019355846251356525,-0.022215402679544204,-0.012715758331017632,-0.013903179538515376
2021-03-31,0.0021767976914425,-0.030657643098543453,-0.0526106704164382,-0.01936880383991298,-0.02222867684128011,-0.0135910066179238,-0.015012554139910489
2021-04-01,0.0113229554753079,-0.030657643098543453,-0.0526106704164382,-0.019369479872199967,-0.02222915302701262,-0.012302990928293546,-0.014347091332318221
2021-04-05,0.0018734535422558,-0.030657643098543453,-0.0526106704164382,-0.019380835873809104,-0.022245416546174384,-0.015590062729120136,-0.016861694662797612
2021-04-06,0.0033773953694861,-0.030657643098543453,-0.0526106704164382,-0.019374237284768562,-0.02223880635518627,-0.013690924720001716,-0.015612687720471963
2021-04-07,-0.0016049558830261,-0.030657643098543453,-0.0526106704164382,-0.01937431748145205,-0.02223873462254988,-0.012717040632356293,-0.014677496214651465
2021-04-08,0.0050710007015846,-0.030657643098543453,-0.0526106704164382,-0.019365001425017146,-0.022228788263031124,-0.013320000481773276,-0.015133979713447954
2021-04-09,-0.001178957922444,-0.030657643098543453,-0.0526106704164382,-0.019364226735829247,-0.022228826392743893,-0.011801521327845822,-0.01450309633287546
2021-04-12,-0.0012691342399315,-0.030657643098543453,-0.0526106704164382,-0.019364917078794983,-0.022229544081540757,-0.012035983117624723,-0.014293485218115192
2021-04-13,0.0052342933128752,-0.030657643098543453,-0.0526106704164382,-0.019357086894157542,-0.02222122759196263,-0.011290208004803985,-0.013015287396979398
2021-04-14,0.0009939167518817,-0.030657643098543453,-0.0526106704164382,-0.019348806327766734,-0.02221375868096621,-0.01035662421908923,-0.01240786222654475
2021-04-15,0.0104188083968258,-0.030657643098543453,-0.0526106704164382,-0.019350643735644123,-0.02221542049913229,-0.00993094417169302,-0.01128974507124198
2021-04-16,0.0005651404294281,-0.030657643098543453,-0.0526106704164382,-0.019353156559343478,-0.022221845709242967,-0.012643033843079757,-0.01426951882511655
2021-04-19,-0.0016523790502853,-0.030657643098543453,-0.0526106704164382,-0.019356330597415726,-0.02222456147040039,-0.01184352477121496,-0.013991695152652075
2021-04-20,-0.0013788636460329,-0.030657643098543453,-0.0526106704164382,-0.019358514193509698,-0.022226842670468667,-0.011554886484567803,-0.013203634922773938
2021-04-21,0.004375921497532,-0.030657643098543453,-0.0526106704164382,-0.019357911192085693,-0.02222621042455705,-0.01048020238088467,-0.012877151988917335
2021-04-22,-0.0016582577080108,-0.030657643098543453,-0.0526106704164382,-0.019356997694231267,-0.022225826805566038,-0.011957830516127687,-0.013173374809427369
2021-04-23,0.0048743752421898,-0.030657643098543453,-0.0526106704164382,-0.01935723618166715,-0.022226077458065544,-0.010397926106394638,-0.012302910308179947
2021-04-26,0.0021202991144308,-0.030657643098543453,-0.0526106704164382,-0.019356801196939964,-0.022226292612293804,-0.012755011752288496,-0.01416846809564128
2021-04-27,-0.0012591453137293,-0.030657643098543453,-0.0526106704164382,-0.019343516291939776,-0.02221262576435568,-0.010527186661193911,-0.012404173522654126
2021-04-28,0.0009952954488531,-0.030657643098543453,-0.0526106704164382,-0.019337331311798798,-0.02220607121446029,-0.010411776331408761,-0.012311388519175567
2021-04-29,0.0013929294855824,-0.030657643098543453,-0.0526106704164382,-0.019339168641006432,-0.022206867919563486,-0.010151338817655647,-0.011925841897998297
2021-04-30,-0.0041404492450103,-0.030657643098543453,-0.0526106704164382,-0.01932948953722688,-0.02219690909565533,-0.010438086413372384,-0.011957431093121295
2021-05-03,0.0033467071684644,-0.030657643098543453,-0.0526106704164382,-0.019307487407991007,-0.02217285304329017,-0.011064447834781782,-0.012220480231294264
2021-05-04,-0.0019241824127192,-0.030657643098543453,-0.0526106704164382,-0.019300358139360724,-0.02216598981336348,-0.010688626664985764,-0.012056355922423406
2021-05-05,0.0024550186005669,-0.030657643098543453,-0.0526106704164382,-0.019301169327850046,-0.02216684522018585,-0.010875799803971253,-0.01232094787402975
2021-05-06,0.0060113269861149,-0.030657643098543453,-0.0526106704164382,-0.019301556697549693,-0.02216712743634033,-0.010667011199322292,-0.012363909744366023
2021-05-07,0.0050915712953161,-0.030657643098543453,-0.0526106704164382,-0.019258675936600383,-0.022122262283368412,-0.011036361430883528,-0.01279028047124486
2021-05-10,-0.0068743467235321,-0.030657643098543453,-0.0526106704164382,-0.0192585421148085,-0.022122048576598007,-0.011675024220996236,-0.014513616785595049
2021-05-11,-0.0035572549350773,-0.030657643098543453,-0.0526106704164382,-0.019291242218431863,-0.022156352921124528,-0.011249840194854187,-0.013683847372221664
2021-05-12,-0.0131964737583438,-0.030657643098543453,-0.0526106704164382,-0.01930665713630759,-0.022172128352521206,-0.011551717493070487,-0.013233561856020665
2021-05-13,0.0016575324046369,-0.030657643098543453,-0.0526106704164382,-0.019367616641450574,-0.02223946597374282,-0.016317801325805008,-0.018753182724253598
2021-05-14,0.0099207250658403,-0.030657643098543453,-0.0526106704164382,-0.01935678186613756,-0.02222832447290565,-0.01621920465088426,-0.01798357502261606
2021-05-17,0.0008948751912692,-0.030657643098543453,-0.0526106704164382,-0.01936641999394238,-0.022241093243573314,-0.01685877810159162,-0.019497148386961767
2021-05-18,-0.0008695929768114,-0.030657643098543453,-0.0526106704164382,-0.019360429240618062,-0.022234957526062405,-0.013959192187111124,-0.015814946672412584
2021-05-19,-0.0049231596305429,-0.030657643098543453,-0.0526106704164382,-0.019347388334717927,-0.02222105405106031,-0.014654295985452521,-0.016763679304271063
2021-05-20,0.0058762564335535,-0.030657643098543453,-0.0526106704164382,-0.019369003097301402,-0.022243530636008264,-0.013914939523606637,-0.015495548090866193
2021-05-21,0.0010312948318342,-0.030657643098543453,-0.0526106704164382,-0.019362983367342896,-0.022238645166195368,-0.012816294641813697,-0.01471949842008875
2021-05-24,0.006138216874724,-0.030657643098543453,-0.0526106704164382,-0.019354459069285096,-0.022229849812094162,-0.013076937771471809,-0.014835233121451255
2021-05-25,0.0025572238348032,-0.030657643098543453,-0.0526106704164382,-0.019355464893602622,-0.022231874845388442,-0.012888268529713942,-0.014723881779940185
2021-05-26,0.0010508205707741,-0.030657643098543453,-0.0526106704164382,-0.019342827244776217,-0.022218987722817676,-0.012353555548799959,-0.013616039827321296
2021-05-27,0.0011182175341262,-0.030657643098543453,-0.0526106704164382,-0.019345151054537324,-0.022220980735563754,-0.011589538657158048,-0.013346239941152282
2021-05-28,0.0015139356416946,-0.030657643098543453,-0.0526106704164382,-0.019347253276237788,-0.022222271167305793,-0.011658868373956485,-0.01298822270955024
2021-06-01,0.0055103739318318,-0.030657643098543453,-0.0526106704164382,-0.019343585159539635,-0.022218627973740454,-0.010710924371497238,-0.011717183521555546
2021-06-02,0.0032712304521952,-0.030657643098543453,-0.0526106704164382,-0.019343862967678333,-0.022219061450118496,-0.0106472742684969,-0.012090261975823975
2021-06-03,-0.0062528925376344,-0.030657643098543453,-0.0526106704164382,-0.019342561586525118,-0.022216677694169514,-0.011037835767929863,-0.012500763952458199
2021-06-04,0.0086049024539867,-0.030657643098543453,-0.0526106704164382,-0.019364187568249223,-0.022239970676951194,-0.01100387817214626,-0.01264419190853441
2021-06-07,0.0005320654056507,-0.030657643098543453,-0.0526106704164382,-0.019368720396981464,-0.02224711149168132,-0.012660715206771566,-0.014158233500022882
2021-06-08,0.0023361830211524,-0.030657643098543453,-0.0526106704164382,-0.019360254259808054,-0.02223830417196077,-0.011810491414481499,-0.012435865532108747
2021-06-09,0.0004783976553812,-0.030657643098543453,-0.0526106704164382,-0.019361046016223973,-0.022238752925179496,-0.01119437837116986,-0.01172766550516726
2021-06-10,0.0047554937243695,-0.030657643098543453,-0.0526106704164382,-0.01935761285029084,-0.02223524437455421,-0.010173773665156058,-0.011578810747321895
2021-06-11,-0.0016365282126409,-0.030657643098543453,-0.0526106704164382,-0.019355363052379063,-0.02223373333387728,-0.010249967032213795,-0.011395286985678755
2021-06-14,-0.0020662228668796,-0.030657643098543453,-0.0526106704164382,-0.019358109130140584,-0.022233854420070816,-0.010284354114164194,-0.012283829399389563
2021-06-15,-0.0022461803802402,-0.030657643098543453,-0.0526106704164382,-0.01936819470465529,-0.022243799742452032,-0.01032603485653399,-0.011931696051367725
2021-06-16,-0.0068144141136637,-0.030657643098543453,-0.0526106704164382,-0.01936905683640844,-0.022241223259614338,-0.009673200379094284,-0.010809947108466736
2021-06-17,-0.0043286560088718,-0.030657643098543453,-0.0526106704164382,-0.019384630399052888,-0.022258175245757218,-0.011039169359124293,-0.012300279720983383
2021-06-18,-0.0016069027939098,-0.030657643098543453,-0.0526106704164382,-0.019403155962303156,-0.022277340773713888,-0.011828930147160912,-0.01340966101582402
2021-06-21,0.0056285248325156,-0.030657643098543453,-0.0526106704164382,-0.019394963156969074,-0.022268603614126005,-0.013111847331969574,-0.014803942463728815
2021-06-22,-0.0001415836084036,-0.030657643098543453,-0.0526106704164382,-0.019385726002869457,-0.02226025745314483,-0.014371214557983132,-0.01578377905738646
2021-06-23,-0.0007427471123253,-0.030657643098543453,-0.0526106704164382,-0.0193903976134656,-0.022264377464753623,-0.011923661095935833,-0.014610168412865498
2021-06-24,0.0027636761953256,-0.030657643098543453,-0.0526106704164382,-0.019392448591735268,-0.022266473500274164,-0.012481190014221299,-0.015173550494782024
2021-06-25,0.0010860529276267,-0.030657643098543453,-0.0526106704164382,-0.01939112535252124,-0.02226533437326139,-0.011914395974784563,-0.013964728473573709
2021-06-28,0.0022905613971273,-0.030657643098543453,-0.0526106704164382,-0.019393114420635876,-0.022267079456481435,-0.010579839385290434,-0.012256197948155929
2021-06-29,-0.0006731815442794,-0.030657643098543453,-0.0526106704164382,-0.019392799984675205,-0.02226564939929538,-0.01077418187956398,-0.012163973567925847
2021-06-30,0.0017971482306539,-0.030657643098543453,-0.0526106704164382,-0.019373529101071228,-0.02224500735458221,-0.009699902605930153,-0.011717865499540993
2021-07-01,0.002021744295079,-0.030657643098543453,-0.0526106704164382,-0.019363449886628,-0.02223469884232786,-0.0091666503684679,-0.010491393070916798
2021-07-02,0.0038017411832259,-0.030657643098543453,-0.0526106704164382,-0.019361650622585873,-0.02223300489580923,-0.009324568229242465,-0.010613421973383889
2021-07-06,-0.0019633062801886,-0.030657643098543453,-0.0526106704164382,-0.019361065764204592,-0.02223185383494136,-0.009900788675894633,-0.011168168067799909
2021-07-07,0.0019821019043808,-0.030657643098543453,-0.0526106704164382,-0.01935421209441205,-0.02222453110226665,-0.010675617169190464,-0.012290368176704976
2021-07-08,-0.0035233443062302,-0.030657643098543453,-0.0526106704164382,-0.019354548350527346,-0.022224819381942113,-0.009996981286895563,-0.011705730067370626
2021-07-09,0.0048203676638112,-0.030657643098543453,-0.0526106704164382,-0.019365481401222982,-0.022236345077240684,-0.010329504273405886,-0.012040326544113033
2021-07-12,0.0024828260874971,-0.030657643098543453,-0.0526106704164382,-0.01934636082639685,-0.022217122815279735,-0.011475513721523984,-0.012978791165528275
2021-07-13,-0.0027814341218452,-0.030657643098543453,-0.0526106704164382,-0.019342560053392806,-0.022213496173055628,-0.010275400373119761,-0.011413848133215488
2021-07-14,0.0039979444118778,-0.030657643098543453,-0.0526106704164382,-0.01935399409699857,-0.0222252310406613,-0.01016639517228492,-0.011101887013632768
2021-07-15,0.0004580583540778,-0.030657643098543453,-0.0526106704164382,-0.019335721341615066,-0.022206670166948297,-0.011290889101880131,-0.01282233426740351
2021-07-16,-0.0038414831984071,-0.030657643098543453,-0.0526106704164382,-0.01933653459413262,-0.02220747249130207,-0.009670476045958042,-0.01137669015851724
2021-07-19,-0.0080124802424436,-0.030657643098543453,-0.0526106704164382,-0.019352591585618938,-0.022224100362616638,-0.01009686709099894,-0.011166483881641747
2021-07-20,0.0060900272018752,-0.030657643098543453,-0.0526106704164382,-0.019390553018369908,-0.022264805714645244,-0.013532713253118509,-0.014958525937908734
2021-07-21,0.003731046818334,-0.030657643098543453,-0.0526106704164382,-0.019369063219299588,-0.022243444743457,-0.01322838739711292,-0.015403921342231433
2021-07-22,0.003532335974405,-0.030657643098543453,-0.0526106704164382,-0.01936866690175448,-0.02224327000157585,-0.01277072352418706,-0.014275800175345837
2021-07-23,0.0008034496815947,-0.030657643098543453,-0.0526106704164382,-0.019366329127548845,-0.02224131420167139,-0.011425871820403385,-0.013451838724137887
2021-07-26,0.0001774524130396,-0.030657643098543453,-0.0526106704164382,-0.019364026357928076,-0.02223900029889338,-0.012692459909625047,-0.013977864932207675
2021-07-27,-0.0008023739168969,-0.030657643098543453,-0.0526106704164382,-0.01934488375084276,-0.02221862711685498,-0.010789308442162587,-0.012510778472352041
2021-07-28,0.0031815515434536,-0.030657643098543453,-0.0526106704164382,-0.01934385524333766,-0.022217557559603744,-0.011284062777423325,-0.013574025988944236
2021-07-29,0.0026251927155792,-0.030657643098543453,-0.0526106704164382,-0.0193375255311175,-0.02221147919470311,-0.010205967936510673,-0.013120436295548387
2021-07-30,-0.003632044224984,-0.030657643098543453,-0.0526106704164382,-0.01929216467349412,-0.0221628628460342,-0.009923464475221397,-0.011757458089845688
2021-08-02,0.0003321937598657,-0.030657643098543453,-0.0526106704164382,-0.019306956713888462,-0.02217691687535337,-0.010506805660911039,-0.01183540617059992
2021-08-03,0.0026371074295862,-0.030657643098543453,-0.0526106704164382,-0.01930911726375028,-0.02217901754186443,-0.010122688427004381,-0.011918681578978439
2021-08-04,-0.0028147231149216,-0.030657643098543453,-0.0526106704164382,-0.01930237192072933,-0.022169390450172157,-0.009877319964531533,-0.012187136417181641
2021-08-05,0.002455213907667,-0.030657643098543453,-0.0526106704164382,-0.0193059439294356,-0.022173183455468464,-0.008928328905868171,-0.010620833872986946
2021-08-06,-0.0067366900355809,-0.030657643098543453,-0.0526106704164382,-0.01929732570544011,-0.022164547698874545,-0.009718614898771011,-0.010281523943861259
2021-08-09,-0.0046275239669217,-0.030657643098543453,-0.0526106704164382,-0.01932830095843724,-0.02219640815170469,-0.010582209777107353,-0.013049777119322425
2021-08-10,0.0008855340766561,-0.030657643098543453,-0.0526106704164382,-0.019298586160129316,-0.02216378517551913,-0.010424972042311485,-0.011413598725626941
2021-08-11,0.0041514910660469,-0.030657643098543453,-0.0526106704164382,-0.019301221364263484,-0.02216580207009204,-0.008241638252780863,-0.009730008951355592
2021-08-12,0.0002688316231493,-0.030657643098543453,-0.0526106704164382,-0.019301228266100708,-0.022165864364432578,-0.008518729677406746,-0.010166642498720086
2021-08-13,0.0051715614032579,-0.030657643098543453,-0.0526106704164382,-0.019302870145171926,-0.022167479820239245,-0.008889637887636944,-0.010059733418014862
2021-08-16,0.0002566203322702,-0.030657643098543453,-0.0526106704164382,-0.019299813662773238,-0.02216534976230385,-0.008975696464591051,-0.010467089442267147
2021-08-17,-0.0048563312997416,-0.030657643098543453,-0.0526106704164382,-0.019302995569689098,-0.022168361586293466,-0.007869654236783536,-0.009087201881394308
2021-08-18,-0.0039439545428087,-0.030657643098543453,-0.0526106704164382,-0.0193137472121834,-0.022179927762008618,-0.007697784046798795,-0.008924665480586302
2021-08-19,-0.0021733561492473,-0.030657643098543453,-0.0526106704164382,-0.019302967947808093,-0.022168209825606758,-0.009318487186596038,-0.010720617804214648
2021-08-20,0.000396124752624,-0.030657643098543453,-0.0526106704164382,-0.01931339743898221,-0.022178258388844765,-0.009182125555474624,-0.010463020424521985
2021-08-23,0.007975876401859,-0.030657643098543453,-0.0526106704164382,-0.019316826181679986,-0.022181325917892278,-0.009303942476464447,-0.011120148324059151
2021-08-24,0.0028195047241023,-0.030657643098543453,-0.0526106704164382,-0.019321009926320132,-0.022187540820277345,-0.010387665213986068,-0.012938035860493718
2021-08-25,-0.0008970679631619,-0.030657643098543453,-0.0526106704164382,-0.01932135742485573,-0.022187691072752456,-0.010565887387688006,-0.012318837356616187
2021-08-26,-0.0024634908271218,-0.030657643098543453,-0.0526106704164382,-0.019321508480631536,-0.022187847682035043,-0.010649269778525887,-0.012247837720161197
2021-08-27,0.0087356774988473,-0.030657643098543453,-0.0526106704164382,-0.019326772901485694,-0.02219338138644141,-0.009504353355028436,-0.010851478816854046
2021-08-30,0.0025733138400964,-0.030657643098543453,-0.0526106704164382,-0.01932595656320487,-0.02219235816526074,-0.011279770092858526,-0.01279542778481271
2021-08-31,-0.0013261691814128,-0.030657643098543453,-0.0526106704164382,-0.019313326289703704,-0.02217949121950517,-0.01012920569735196,-0.01143958730809884
2021-09-01,0.0028982163112734,-0.030657643098543453,-0.0526106704164382,-0.019318911574329932,-0.022185164879429464,-0.00848310662629631,-0.009293431580752107
2021-09-02,0.0027878283383242,-0.030657643098543453,-0.0526106704164382,-0.019308377090769817,-0.022174606415266068,-0.008004994389958891,-0.00911588856763684
2021-09-03,-0.0007277556325381,-0.030657643098543453,-0.0526106704164382,-0.019290151696526578,-0.022155767347347755,-0.00780217077633265,-0.0092455289058172
2021-09-07,-0.0064138773022977,-0.030657643098543453,-0.0526106704164382,-0.0192946523300181,-0.02216026345332931,-0.008151002569023201,-0.009478562247399703
2021-09-08,-0.0004738646895797,-0.030657643098543453,-0.0526106704164382,-0.01932296831507791,-0.022190364200105128,-0.008525876232587881,-0.010039130742820085
2021-09-09,-0.0017155504838829,-0.030657643098543453,-0.0526106704164382,-0.019303941402909332,-0.022170012414679863,-0.008427745294928275,-0.010051796958165583
2021-09-10,-0.004569270103919,-0.030657643098543453,-0.0526106704164382,-0.019306734660834414,-0.022170171999855683,-0.00842389582692212,-0.009405645778598174
2021-09-13,0.0037835477958806,-0.030657643098543453,-0.0526106704164382,-0.019323045115510803,-0.022187452841691015,-0.008329501073707756,-0.009840013468875987
2021-09-14,0.0006425371287924,-0.030657643098543453,-0.0526106704164382,-0.019315346330564667,-0.022180117775393634,-0.00795767883390409,-0.0090758188954237
2021-09-15,0.0028670895887563,-0.030657643098543453,-0.0526106704164382,-0.019316780360094158,-0.022181498011295576,-0.008257097954346251,-0.009835991157488084
2021-09-16,-0.0045471729769791,-0.030657643098543453,-0.0526106704164382,-0.019316400125154884,-0.022181209778626327,-0.008434459092634546,-0.009790497920312516
2021-09-17,-0.0063766269055674,-0.030657643098543453,-0.0526106704164382,-0.019334197258977396,-0.022199942710545716,-0.00890625150010095,-0.010759103737862851
2021-09-20,-0.0060971478812602,-0.030657643098543453,-0.0526106704164382,-0.019355561216997903,-0.022222985568356682,-0.010520551392913996,-0.011569350910698474
2021-09-21,0.0017135320703292,-0.030657643098543453,-0.0526106704164382,-0.019367150306369568,-0.02223557170568659,-0.011936292868241861,-0.013030618022885779
2021-09-22,0.006713517638408,-0.030657643098543453,-0.0526106704164382,-0.01936725510357551,-0.02223566656307683,-0.011195752705113748,-0.012962464751723376
2021-09-23,0.0001100708424539,-0.030657643098543453,-0.0526106704164382,-0.01935451763931138,-0.022224010915018876,-0.010611106288428887,-0.012639821600408321
2021-09-24,-0.0039430968297191,-0.030657643098543453,-0.0526106704164382,-0.019354257205846388,-0.022223747631601728,-0.010922953886451366,-0.012225366774871403
2021-09-27,-0.0003851076873376,-0.030657643098543453,-0.0526106704164382,-0.019353872013674393,-0.022223331921344288,-0.011508024679352953,-0.013369666228760508
2021-09-28,-0.0117519792029253,-0.030657643098543453,-0.0526106704164382,-0.019331002447786783,-0.022198802795396697,-0.010168520829210114,-0.011830617595447668
2021-09-29,-3.9791616541926303e-05,-0.030657643098543453,-0.0526106704164382,-0.01939758122531423,-0.022269825744774548,-0.012773526949784465,-0.014472211618219552
2021-09-30,-0.0009617996507656,-0.030657643098543453,-0.0526106704164382,-0.019401111295811246,-0.022272195642195642,-0.01136232416363308,-0.013077234864137446
2021-10-01,0.0076513212653253,-0.030657643098543453,-0.0526106704164382,-0.019386460536213748,-0.02225654271254594,-0.012177045194110147,-0.013575297256159191
2021-10-04,-0.0035217876250072,-0.030657643098543453,-0.0526106704164382,-0.019372330555540836,-0.022243777001719457,-0.012401240502398953,-0.015071715334116522
2021-10-05,0.0007406334677861,-0.030657643098543453,-0.0526106704164382,-0.019387577276589595,-0.022259303628105846,-0.010897564492198917,-0.013345804152111484
2021-10-06,0.0003143689512864,-0.030657643098543453,-0.0526106704164382,-0.019386020698524777,-0.022257748388044177,-0.010752218126957695,-0.012546912656977893
2021-10-07,0.0031524479267259,-0.030657643098543453,-0.0526106704164382,-0.01938967468004807,-0.022260845684739697,-0.011414667965163036,-0.012903395569294073
2021-10-08,-0.0020306056113208,-0.030657643098543453,-0.0526106704164382,-0.01938538773811196,-0.02225687301047815,-0.011181487021508636,-0.012208164996834508
2021-10-11,-0.0025303899769296,-0.030657643098543453,-0.0526106704164382,-0.019392490296525334,-0.022264189306105166,-0.010673046827254604,-0.01205924405650313
2021-10-12,0.0039841127206367,-0.030657643098543453,-0.0526106704164382,-0.01940175321344629,-0.02227375529071233,-0.010237772903412958,-0.011571254944448555
2021-10-13,0.0060558584965832,-0.030657643098543453,-0.0526106704164382,-0.01940073872527311,-0.022273161726500314,-0.009738234458588312,-0.011638506100888152
2021-10-14,0.0077530399459162,-0.030657643098543453,-0.0526106704164382,-0.01939587206631234,-0.022269564965926785,-0.010309897821904866,-0.011246310702261295
2021-10-15,0.0003874491851652,-0.030657643098543453,-0.0526106704164382,-0.019397144315130437,-0.022273025554512438,-0.011702953164881031,-0.013119580634588285
2021-10-18,0.0002663710609521,-0.030657643098543453,-0.0526106704164382,-0.019397650247096797,-0.02227352777585708,-0.010921206554904212,-0.012504182083401053
2021-10-19,0.0011900609547173,-0.030657643098543453,-0.0526106704164382,-0.019401266678918994,-0.022276822837285437,-0.009731922491306192,-0.011365917179358774
2021-10-20,0.0029774549282193,-0.030657643098543453,-0.0526106704164382,-0.01940091914302252,-0.02227648824070683,-0.010899596762488434,-0.012200888088450162
2021-10-21,-0.0019945347577468,-0.030657643098543453,-0.0526106704164382,-0.01939814160314235,-0.022273984775422643,-0.009773131671589056,-0.011589862773051452
2021-10-22,0.0031011357297501,-0.030657643098543453,-0.0526106704164382,-0.01939959190579732,-0.022275512572767494,-0.010032824037211405,-0.011389139434746103
2021-10-25,0.0026558132313976,-0.030657643098543453,-0.0526106704164382,-0.019393335157153507,-0.022269500162574292,-0.009520121749146982,-0.010451746629118604
2021-10-26,0.0018222536591237,-0.030657643098543453,-0.0526106704164382,-0.019393764299489035,-0.022269466252913372,-0.009955496867228466,-0.011247511135878184
2021-10-27,-0.0004859550357425,-0.030657643098543453,-0.0526106704164382,-0.01939241141136977,-0.022268188591780116,-0.008820898133360342,-0.009985228496760184
2021-10-28,0.0041025191571422,-0.030657643098543453,-0.0526106704164382,-0.019397109687280666,-0.022271774845980384,-0.009390348215807144,-0.011027596158356393
2021-10-29,-0.0030570045325342,-0.030657643098543453,-0.0526106704164382,-0.019391124449440467,-0.022266313026454747,-0.010867233781790539,-0.012548960776888681
2021-11-01,0.002464460203758,-0.030657643098543453,-0.0526106704164382,-0.019386407935385604,-0.022261238111876136,-0.00953801590887049,-0.010270423881094013
2021-11-02,0.0009782979457562,-0.030657643098543453,-0.0526106704164382,-0.019383687005897092,-0.022258695054317903,-0.009398354241210027,-0.010376179252865105
2021-11-03,-0.0019886134449173,-0.030657643098543453,-0.0526106704164382,-0.019367201046619258,-0.02224134991033027,-0.008834546072192867,-0.009607727275365189
